"EST","DTO","MUN","SECC","date","est.punt","cota.inf","cota.sup"
"8","6","19","895",2025-07-01,29071.8504397108,28472.2497483325,29671.451131089
"8","6","19","895",2025-08-01,29223.2053547,28622.5740771818,29823.8366322182
"8","6","19","895",2025-09-01,29374.5602696893,28772.8907838061,29976.2297555724
"8","6","19","895",2025-10-01,29525.9151846785,28923.1999075944,30128.6304617626
"8","6","19","895",2025-11-01,29677.2700996678,29073.5014879496,30281.038711386
"8","6","19","895",2025-12-01,29828.625014657,29223.7955642831,30433.4544650309
"8","6","19","895",2026-01-01,29979.9799296463,29374.0821760104,30585.8776832822
"8","6","19","895",2026-02-01,30131.3348446355,29524.3613625456,30738.3083267254
"8","6","19","895",2026-03-01,30282.6897596248,29674.6331632971,30890.7463559525
"8","6","19","895",2026-04-01,30434.044674614,29824.8976176625,31043.1917315656
"8","6","19","895",2026-05-01,30585.3995896033,29975.154765024,31195.6444141826
"8","6","19","895",2026-06-01,30736.7545045925,30125.404644744,31348.1043644411
"8","6","19","895",2026-07-01,30888.1094195818,30275.6472961605,31500.5715430031
"8","6","19","895",2026-08-01,31039.464334571,30425.8827585825,31653.0459105596
"8","6","19","895",2026-09-01,31190.8192495603,30576.111071286,31805.5274278346
"8","6","19","895",2026-10-01,31342.1741645495,30726.3322735094,31958.0160555897
"8","6","19","895",2026-11-01,31493.5290795388,30876.5464044494,32110.5117546282
"8","6","19","895",2026-12-01,31644.883994528,31026.753503257,32263.0144857991
"8","6","19","895",2027-01-01,31796.2389095173,31176.9536090334,32415.5242100012
"8","6","19","895",2027-02-01,31947.5938245065,31327.1467608261,32568.040888187
"8","6","19","895",2027-03-01,32098.9487394958,31477.3329976247,32720.5644813669
"8","6","19","895",2027-04-01,32250.3036544851,31627.5123583576,32873.0949506125
"8","6","19","895",2027-05-01,32401.6585694743,31777.6848818879,33025.6322570607
"8","6","19","895",2027-06-01,32553.0134844636,31927.8506070099,33178.1763619172
"8","6","19","895",2027-07-01,32704.3683994528,32078.0095724454,33330.7272264602
"8","6","19","895",2027-08-01,32855.7233144421,32228.1618168405,33483.2848120436
"8","6","19","895",2027-09-01,33007.0782294313,32378.3073787618,33635.8490801008
"8","6","19","895",2027-10-01,33158.4331444206,32528.4462966933,33788.4199921478
"8","6","19","895",2027-11-01,33309.7880594098,32678.5786090331,33940.9975097865
"8","6","19","895",2027-12-01,33461.1429743991,32828.7043540901,34093.5815947081
"8","6","19","895",2028-01-01,33612.4978893883,32978.8235700809,34246.1722086957
"8","6","19","895",2028-02-01,33763.8528043776,33128.9362951269,34398.7693136282
"8","6","19","895",2028-03-01,33915.2077193668,33279.0425672512,34551.3728714824
"8","6","19","895",2028-04-01,34066.5626343561,33429.1424243757,34703.9828443365
"8","6","19","895",2028-05-01,34217.9175493453,33579.2359043182,34856.5991943724
"8","6","19","895",2028-06-01,34369.2724643346,33729.32304479,35009.2218838792
"8","6","19","895",2028-07-01,34520.6273793238,33879.4038833925,35161.8508752551
"8","6","19","895",2028-08-01,34671.9822943131,34029.4784576154,35314.4861310107
"8","6","19","895",2028-09-01,34823.3372093023,34179.5468048337,35467.127613771
"8","6","19","895",2028-10-01,34974.6921242916,34329.608962305,35619.7752862781
"8","6","19","895",2028-11-01,35126.0470392808,34479.6649671678,35772.4291113939
"8","6","19","895",2028-12-01,35277.4019542701,34629.7148564384,35925.0890521017
"8","6","19","895",2029-01-01,35428.7568692593,34779.7586670091,36077.7550715095
"8","6","19","895",2029-02-01,35580.1117842486,34929.7964356458,36230.4271328513
"8","6","19","895",2029-03-01,35731.4666992378,35079.8281989859,36383.1051994897
"8","6","19","895",2029-04-01,35882.8216142271,35229.8539935362,36535.7892349179
"8","6","19","895",2029-05-01,36034.1765292163,35379.8738556709,36688.4792027618
"8","6","19","895",2029-06-01,36185.5314442056,35529.8878216295,36841.1750667817
"8","6","19","895",2029-07-01,36336.8863591948,35679.8959275152,36993.8767908745
"8","6","19","895",2029-08-01,36488.2412741841,35829.8982092928,37146.5843390754
"8","6","19","895",2029-09-01,36639.5961891733,35979.8947027872,37299.2976755595
"8","6","19","895",2029-10-01,36790.9511041626,36129.8854436811,37452.016764644
"8","6","19","895",2029-11-01,36942.3060191519,36279.8704675143,37604.7415707894
"8","6","19","895",2029-12-01,37093.6609341411,36429.8498096811,37757.4720586011
"8","6","19","895",2030-01-01,37245.0158491304,36579.8235054295,37910.2081928312
"8","6","19","895",2030-02-01,37396.3707641196,36729.7915898593,38062.9499383799
"8","6","19","895",2030-03-01,37547.7256791089,36879.7540979209,38215.6972602968
"8","6","19","895",2030-04-01,37699.0805940981,37029.7110644137,38368.4501237825
"8","6","19","895",2030-05-01,37850.4355090874,37179.6625239852,38521.2084941896
"8","6","19","895",2030-06-01,38001.7904240766,37329.608511129,38673.9723370242
"8","6","19","895",2030-07-01,38153.1453390659,37479.5490601845,38826.7416179472
"27","5","13","983",2020-01-01,17952.0932773109,17358.8800177584,18545.3065368634
"27","5","13","983",2020-02-01,18075.8166503811,17482.122342019,18669.5109587432
"27","5","13","983",2020-03-01,18199.5400234512,17605.3540106722,18793.7260362303
"27","5","13","983",2020-04-01,18323.2633965214,17728.575050149,18917.9517428938
"27","5","13","983",2020-05-01,18446.9867695916,17851.7854873616,19042.1880518215
"27","5","13","983",2020-06-01,18570.7101426617,17974.9853496967,19166.4349356267
"27","5","13","983",2020-07-01,18694.4335157319,18098.1746650081,19290.6923664556
"27","5","13","983",2020-08-01,18818.156888802,18221.3534616104,19414.9603159937
"27","5","13","983",2020-09-01,18941.8802618722,18344.5217682713,19539.238755473
"27","5","13","983",2020-10-01,19065.6036349424,18467.6796142051,19663.5276556796
"27","5","13","983",2020-11-01,19189.3270080125,18590.827029065,19787.82698696
"27","5","13","983",2020-12-01,19313.0503810827,18713.9640429361,19912.1367192293
"27","5","13","983",2021-01-01,19436.7737541528,18837.090686328,20036.4568219776
"27","5","13","983",2021-02-01,19560.497127223,18960.2069901679,20160.7872642781
"27","5","13","983",2021-03-01,19684.2205002931,19083.3129857922,20285.1280147941
"27","5","13","983",2021-04-01,19807.9438733633,19206.4087049402,20409.4790417864
"27","5","13","983",2021-05-01,19931.6672464335,19329.4941797457,20533.8403131212
"27","5","13","983",2021-06-01,20055.3906195036,19452.5694427302,20658.211796277
"27","5","13","983",2021-07-01,20179.1139925738,19575.6345267948,20782.5934583528
"27","5","13","983",2021-08-01,20302.8373656439,19698.6894652127,20906.9852660752
"27","5","13","983",2021-09-01,20426.5607387141,19821.7342916219,21031.3871858063
"27","5","13","983",2021-10-01,20550.2841117843,19944.7690400173,21155.7991835512
"27","5","13","983",2021-11-01,20674.0074848544,20067.793744743,21280.2212249658
"27","5","13","983",2021-12-01,20797.7308579246,20190.8084404849,21404.6532753643
"27","5","13","983",2022-01-01,20921.4542309947,20313.8131622626,21529.0952997269
"27","5","13","983",2022-02-01,21045.1776040649,20436.8079454221,21653.5472627077
"27","5","13","983",2022-03-01,21168.900977135,20559.7928256279,21778.0091286422
"27","5","13","983",2022-04-01,21292.6243502052,20682.7678388553,21902.4808615551
"27","5","13","983",2022-05-01,21416.3477232754,20805.7330213827,22026.962425168
"27","5","13","983",2022-06-01,21540.0710963455,20928.6884097841,22151.453782907
"27","5","13","983",2022-07-01,21663.7944694157,21051.634040921,22275.9548979104
"27","5","13","983",2022-08-01,21787.5178424858,21174.569951935,22400.4657330366
"27","5","13","983",2022-09-01,21911.241215556,21297.4961802403,22524.9862508717
"27","5","13","983",2022-10-01,22034.9645886261,21420.4127635156,22649.5164137367
"27","5","13","983",2022-11-01,22158.6879616963,21543.3197396968,22774.0561836959
"27","5","13","983",2022-12-01,22282.4113347665,21666.2171469692,22898.6055225638
"27","5","13","983",2023-01-01,22406.1347078366,21789.1050237601,23023.1643919131
"27","5","13","983",2023-02-01,22529.8580809068,21911.9834087312,23147.7327530823
"27","5","13","983",2023-03-01,22653.5814539769,22034.852340771,23272.3105671829
"27","5","13","983",2023-04-01,22777.3048270471,22157.7118589871,23396.8977951071
"27","5","13","983",2023-05-01,22901.0282001173,22280.5620026994,23521.4943975351
"27","5","13","983",2023-06-01,23024.7515731874,22403.4028114319,23646.1003349429
"27","5","13","983",2023-07-01,23148.4749462576,22526.2343249059,23770.7155676093
"27","5","13","983",2023-08-01,23272.1983193277,22649.0565830323,23895.3400556232
"27","5","13","983",2023-09-01,23395.9216923979,22771.8696259046,24019.9737588912
"27","5","13","983",2023-10-01,23519.6450654681,22894.6734937915,24144.6166371446
"27","5","13","983",2023-11-01,23643.3684385382,23017.4682271296,24269.2686499468
"27","5","13","983",2023-12-01,23767.0918116084,23140.2538665166,24393.9297567002
"27","5","13","983",2024-01-01,23890.8151846785,23263.0304527038,24518.5999166532
"27","5","13","983",2024-02-01,24014.5385577487,23385.7980265895,24643.2790889079
"27","5","13","983",2024-03-01,24138.2619308188,23508.5566292116,24767.9672324261
"27","5","13","983",2024-04-01,24261.985303889,23631.3063017411,24892.6643060369
"27","5","13","983",2024-05-01,24385.7086769592,23754.047085475,25017.3702684433
"27","5","13","983",2024-06-01,24509.4320500293,23876.7790218294,25142.0850782292
"27","5","13","983",2024-07-01,24633.1554230995,23999.5021523332,25266.8086938658
"27","5","13","983",2024-08-01,24756.8787961696,24122.216518621,25391.5410737183
"27","5","13","983",2024-09-01,24880.6021692398,24244.9221624268,25516.2821760528
"27","5","13","983",2024-10-01,25004.32554231,24367.6191255774,25641.0319590425
"27","5","13","983",2024-11-01,25128.0489153801,24490.3074499859,25765.7903807743
"27","5","13","983",2024-12-01,25251.7722884503,24612.9871776454,25890.5573992551
"27","5","13","983",2025-01-01,25375.4956615204,24735.6583506226,26015.3329724182
"27","5","13","983",2025-02-01,25499.2190345906,24858.3210110517,26140.1170581294
"27","5","13","983",2025-03-01,25622.9424076607,24980.9752011282,26264.9096141933
"27","5","13","983",2025-04-01,25746.6657807309,25103.6209631027,26389.7105983591
"27","5","13","983",2025-05-01,25870.3891538011,25226.2583392751,26514.519968327
"27","5","13","983",2025-06-01,25994.1125268712,25348.8873719886,26639.3376817538
"27","5","13","983",2025-07-01,26117.8358999414,25471.5081036237,26764.1636962591
"27","5","13","983",2025-08-01,26241.5592730115,25594.1205765926,26888.9979694304
"27","5","13","983",2025-09-01,26365.2826460817,25716.7248333337,27013.8404588297
"27","5","13","983",2025-10-01,26489.0060191518,25839.3209163056,27138.6911219981
"27","5","13","983",2025-11-01,26612.729392222,25961.9088679818,27263.5499164623
"27","5","13","983",2025-12-01,26736.4527652922,26084.4887308451,27388.4167997392
"27","5","13","983",2026-01-01,26860.1761383623,26207.0605473827,27513.291729342
"27","5","13","983",2026-02-01,26983.8995114325,26329.6243600802,27638.1746627848
"27","5","13","983",2026-03-01,27107.6228845026,26452.1802114171,27763.0655575882
"27","5","13","983",2026-04-01,27231.3462575728,26574.7281438613,27887.9643712843
"27","5","13","983",2026-05-01,27355.069630643,26697.2681998641,28012.8710614218
"27","5","13","983",2026-06-01,27478.7930037131,26819.8004218554,28137.7855855708
"27","5","13","983",2026-07-01,27602.5163767833,26942.3248522388,28262.7079013278
"27","5","13","983",2026-08-01,27726.2397498534,27064.8415333867,28387.6379663201
"27","5","13","983",2026-09-01,27849.9631229236,27187.3505076359,28512.5757382113
"27","5","13","983",2026-10-01,27973.6864959938,27309.8518172825,28637.521174705
"27","5","13","983",2026-11-01,28097.4098690639,27432.3455045781,28762.4742335497
"27","5","13","983",2026-12-01,28221.1332421341,27554.8316117246,28887.4348725436
"27","5","13","983",2027-01-01,28344.8566152042,27677.3101808704,29012.4030495381
"27","5","13","983",2027-02-01,28468.5799882744,27799.7812541058,29137.378722443
"27","5","13","983",2027-03-01,28592.3033613445,27922.2448734592,29262.3618492299
"27","5","13","983",2027-04-01,28716.0267344147,28044.7010808925,29387.3523879369
"27","5","13","983",2027-05-01,28839.7501074849,28167.1499182974,29512.3502966723
"27","5","13","983",2027-06-01,28963.473480555,28289.5914274915,29637.3555336185
"27","5","13","983",2027-07-01,29087.1968536252,28412.0256502143,29762.368057036
"27","5","13","983",2027-08-01,29210.9202266953,28534.4526281235,29887.3878252671
"27","5","13","983",2027-09-01,29334.6435997655,28656.8724027913,30012.4147967397
"27","5","13","983",2027-10-01,29458.3669728357,28779.2850157006,30137.4489299707
"27","5","13","983",2027-11-01,29582.0903459058,28901.690508242,30262.4901835696
"27","5","13","983",2027-12-01,29705.813718976,29024.0889217098,30387.5385162421
"27","5","13","983",2028-01-01,29829.5370920461,29146.4802972989,30512.5938867934
"27","5","13","983",2028-02-01,29953.2604651163,29268.8646761014,30637.6562541312
"27","5","13","983",2028-03-01,30076.9838381864,29391.2420991036,30762.7255772693
"27","5","13","983",2028-04-01,30200.7072112566,29513.6126071827,30887.8018153305
"27","5","13","983",2028-05-01,30324.4305843268,29635.9762411037,31012.8849275498
"27","5","13","983",2028-06-01,30448.1539573969,29758.3330415166,31137.9748732773
"27","5","13","983",2028-07-01,30571.8773304671,29880.6830489532,31263.0716119809
"27","5","13","983",2028-08-01,30695.6007035372,30003.0263038248,31388.1751032496
"27","5","13","983",2028-09-01,30819.3240766074,30125.3628464189,31513.2853067958
"27","5","13","983",2028-10-01,30943.0474496775,30247.6927168969,31638.4021824582
"27","5","13","983",2028-11-01,31066.7708227477,30370.0159552912,31763.5256902042
"27","5","13","983",2028-12-01,31190.4941958179,30492.332601503,31888.6557901327
"27","5","13","983",2029-01-01,31314.217568888,30614.6426952995,32013.7924424765
"27","5","13","983",2029-02-01,31437.9409419582,30736.9462763119,32138.9356076045
"27","5","13","983",2029-03-01,31561.6643150283,30859.2433840327,32264.085246024
"27","5","13","983",2029-04-01,31685.3876880985,30981.5340578136,32389.2413183834
"27","5","13","983",2029-05-01,31809.1110611687,31103.8183368635,32514.4037854738
"27","5","13","983",2029-06-01,31932.8344342388,31226.0962602462,32639.5726082314
"27","5","13","983",2029-07-01,32056.557807309,31348.3678668784,32764.7477477396
"27","5","13","983",2029-08-01,32180.2811803791,31470.6331955275,32889.9291652307
"27","5","13","983",2029-09-01,32304.0045534493,31592.8922848103,33015.1168220883
"27","5","13","983",2029-10-01,32427.7279265194,31715.1451731905,33140.3106798484
"27","5","13","983",2029-11-01,32551.4512995896,31837.3918989771,33265.5107002021
"27","5","13","983",2029-12-01,32675.1746726598,31959.6325003231,33390.7168449965
"27","5","13","983",2030-01-01,32798.8980457299,32081.8670152231,33515.9290762367
"27","5","13","983",2030-02-01,32922.6214188001,32204.0954815124,33641.1473560878
"27","5","13","983",2030-03-01,33046.3447918702,32326.317936865,33766.3716468755
"27","5","13","983",2030-04-01,33170.0681649404,32448.5344187924,33891.6019110884
"27","5","13","983",2030-05-01,33293.7915380106,32570.7449646419,34016.8381113792
"27","5","13","983",2030-06-01,33417.5149110807,32692.9496115955,34142.0802105659
"27","5","13","983",2030-07-01,33541.2382841509,32815.1483966685,34267.3281716332
"28","9","32","1126",2020-01-01,21260.3697478992,20200.0896385418,22320.6498572565
"28","9","32","1126",2020-02-01,21385.3307406684,20324.190828405,22446.4706529317
"28","9","32","1126",2020-03-01,21510.2917334376,20448.2729729613,22572.3104939138
"28","9","32","1126",2020-04-01,21635.2527262068,20572.3361194523,22698.1693329612
"28","9","32","1126",2020-05-01,21760.213718976,20696.3803159795,22824.0471219724
"28","9","32","1126",2020-06-01,21885.1747117452,20820.4056114922,22949.9438119981
"28","9","32","1126",2020-07-01,22010.1357045144,20944.4120557753,23075.8593532534
"28","9","32","1126",2020-08-01,22135.0966972836,21068.3996994367,23201.7936951304
